Integer,Entropy,PrimeDivisors,Cluster,ClusterName,UMAP1,UMAP2
3511,13.287712379549442,1,2,Composite Crest,15.390851,-1.2839392
3512,13.287712379549442,2,2,Composite Crest,15.428299,-1.351119
3513,13.287712379549442,2,2,Composite Crest,15.430022,-1.3700314
3514,13.287712379549442,3,2,Composite Crest,15.446373,-1.4071797
3515,13.287712379549442,3,2,Composite Crest,15.450553,-1.4312085
3516,13.287712379549442,3,2,Composite Crest,15.489923,-1.4890388
3517,13.287712379549442,1,2,Composite Crest,15.502083,-1.5163825
3518,13.287712379549442,2,2,Composite Crest,15.514221,-1.5455579
3519,13.287712379549442,3,2,Composite Crest,15.530842,-1.575782
3520,13.287712379549442,3,2,Composite Crest,15.545161,-1.6040859
3521,13.287712379549442,2,2,Composite Crest,15.557491,-1.6254745
3522,13.287712379549442,3,2,Composite Crest,15.562775,-1.6449463
3523,13.287712379549442,2,2,Composite Crest,15.590557,-1.6753064
3524,13.287712379549442,2,2,Composite Crest,15.602469,-1.6916801
